potsdam-normal-magazine,1
potsdam-normal-school-collection,1
potsdam-railroad-1850-2000,1
ppm,52
privacy,1
privacy,1
proceedings-rochester-academy-science,1
provincial-exile-roelof-j-eltinges-banishment-paltz,2
putnam-county-historians-office-digital-collection,4
putnam-county-ny-history-collections,7
qc,1
qcgslis,30
qcgslis_f06,44
quilt-patterns-onondaga-county-1919-1923,2
quitman,9
radical-abolitionist,2
railroad-photograph-collection,15
rambler-newsletter,4
raquette-river-dams-oral-history-project,15
rcich,7
red-hook-postcards,1
reflections-yearbook-collection,2
refugees-starting-over-collection,4
reher-center-collection,3
reher-center-immigrant-culture-and-history,3
reid-gallery-prominent-citizens-rome-new-york,2
reminiscent-history-north-collins,4
reminiscent-history-north-collins-erie-county-ny,1
remsen-steuben-historical-society,5
rensselaer-county-historical-society,9
rensselaer-county-historical-society-edgar-holloway-collection-watercolors-and-prints,2
residential-albany-new-york,4
rhs,43
richard-linke-collection-adirondacks-re-viewed-photographs,1
richard-t-gilmartin-collection,1
robert-e-hager-canal-boat-diagrams,4
rochester-area-cemetery-records,3
rochester-area-church-records,3
rochester-area-historians-holdings,1
rochester-civic-garden-center,5
rochester-genealogical-society,9
rochester-homeopathic-genesee-hospital-collection,1
rochester-museum-science-center,1
rochester-regional-library-council,2
rockville-centre-historic-school-photographs,4
rockville-centre-historic-village-photographs,11
rockville-centre-library-history,1
rockville-centre-public-library,9
roosevelt-vanderbilt-historical-association,1
roosevelts-visit-syracuse,2
roswell-p-flower-memorial-library,3
rudolf-steiner-library-anthroposophical-society,3
rudolf-steiner-library-anthroposophical-society-america,3
rushton-collection,6
ruth-n-holroyd,2
sacandaga-park-ny-postcard-collection,3
safe-haven,2
saint-regis-mohawk-tribe,6
salfree,24
salina-free-library,5
sally-ploof-hunter-memorial-library,1
sally-ploof-hunter-memorial-library-yearbooks,2
sand-pumpings,12
saranac-inn-photograph-collection,1
saratoga-springs-public-library,4
sardinia-historical-society,1
saugerties-ny-history-collection,1
saugerties-public-library,1
scarsdale-high-school-yearbooks,2
scarsdale-photographs-and-slides,2
scarsdale-public-library,5
sccc,23
schaffer-library-postcard-collection,1
schenectady-county-community-college,2
schenectady-county-historical-society,24
schenectady-new-york-street-scenes,4
schmuse,183
schuelke-collection,4
scpl,175
scrlc-historical-photographs-and-documents,1
senate-house-collection,2
senate-house-historic-site,2
senatehouse,57
seneca-falls-historical-society,2
seneca-ray-stoddard-adirondack-stereoviews,2
shs,21
siena,91
siena-college,9
siena-college-archives-historic-photographs-collection,2
sister-joanette-rutkowski-fssj-archives-and-historical-collection,1
skaneateles-lake-collection,1
skaneateles-library-association,4
slcha,25
slfl,14
sllboces,123
smithtown-library,2
solvay-geddes-historical-society,1
somers-historical-society,2
somers-local-history-collection,1
soule-collection,1
south-central-regional-library-council,1
south-mountains-collection,3
spencerport-high-school-yearbooks,1
spl,42
sports-and-recreation-schenectady-new-york,2
srmtenv,4
srr_ecm,117
srr_enhs,61
srr_ham,14
srr_lfpl,7
srr_ocpl,80
srr_oneida,581
srr_sghs,24
srr_skanhis,5
srr_sph,6
srr_sulaw,13
srr_tromp,71
srr_utica,176
sspl,39
st-john-fisher-college,10
st-josephs-college-callahan-library,1
st-lawrence-central-school-yearbooks-collection,14
st-lawrence-county-historical-association,2
st-lawrence-lewis-board-educational-services,70
st-lawrence-university-special-collections-and-vance-university-archives,10
st-marys-academy-yearbooks-collection,1
st-patricks-high-school,6
staatsburg-library-image-collection,2
stamford-village-library,4
state-reservation-niagara,1
state-university-new-york-canton-southworth-library,1
state-university-new-york-oswego-penfield-library,5
state-university-new-york-plattsburgh-feinberg-library,21
state-university-new-york-potsdam-college-libraries,3
state-university-new-yorkoneonta-james-m-milne-library,4
steele-memorial-library,1
steinmetz-digital-collection-schenectady,2
sterling-iron-railway-company-correspondence-collection,1
sterling-mines-photograph-collection,1
stlawu,923
stone-ridge-public-library,1
strose,17
student,6
suckley-family-world-war-i-collection,4
suffern-ny-history-collection,2
suny-adirondack-community-college-library,4
suny-brockport-stylus-collection,1
suny-erie-community-college-suny-erie,1
suny-fredonia-daniel-reed-library,15
suny-geneseo,5
suny-new-paltz-college-yearbook-collection,3
suny-new-paltz-sojourner-truth-library,6
suny-plattsburgh-campus-newsletters,1
suny-polytechnic-institute-cayan-library,1
suny-schenectady-county-community-college-50th-anniversary-collection,1
suny-upstate-medical-university-health-sciences-library,13
sunynp,847
sunyoswego,964
sunypotsdam,304
sunyup01,116
supl,066
syracuse-central-high-school-archives,4
ten-eyck-fonda-collection,2
thatcher-glass-manufacturing-company-collection,4
theodore-roosevelt-inaugural-site-foundation,5
thousand-islands-arts-center,4
thousand-islands-museum,4
ticonderoga-pulp-and-paper-company-photograph-collection,2
tim,20
tobcl,5
tomkins-cove-ny-history-collection,4
town-ballston-digital-collection,1
town-clifton-park-history-collection,4
town-henrietta,3
town-volney-scrapbooks,2
townofhen,1
tpl,237
tps,6
troy-public-library,1
troy-public-library-postcard-collection,1
troy-public-library-postcard-collection,1
troy-public-library-postcard-collection,1
tsc,32
tugboats-workhorses-hudson,4
tupper,042
tupper-lake-goff-nelson-memorial-library,7
tupper-lake-high-school-yearbook,20
tupper-lake-public-library-photograph-collection,5
tuxedo-park-historic-photographs,5
tuxedo-park-historic-postcards,2
tuxedo-park-library,26
tuxedo-park-national-register-historic-places-inventory,2
tuxedo-park-photo-albums,4
twentieth-century-club-buffalo,3
twvmhs,1
uccc,9
uchs,37
ulster-county-community-college-macdonald-dewitt-library,2
ulster-county-historical-society,9
union-college,7
union-college-aaron-j-feingold-judaica-collection,3
union-college-civil-war-era-patriotic-envelopes,1
union-college-elizabeth-taylor-postcard-collection,3
union-college-frank-santaro-postcard-collection,4
union-college-robert-n-michaelson-uc-1972-postcard-collection,5
union-college-william-hahn-postcard-collection,2
university-hospital,4
university-rochester-medical-center-eastman-institute-oral-health,1
