# ----------------------------------------
# All Web Site Data
# Drupal-Side Statistics with Chuck
# 20200301-20200331
# ----------------------------------------

Drupal-Side Stats (Content Group),Pageviews
time_period/1950?page=35,2
time_period/1950?page=37,2
time_period/1950?page=38,2
time_period/1950?page=39,2
time_period/1950?page=40,2
time_period/1950?page=41,2
time_period/1950?page=42,2
time_period/1950/nyh_topic/geography-maps,2
time_period/1950/time_period/1960,2
time_period/1960/field_alpha_sort/O,2
time_period/1970,2
time_period/1980,2
tivoli-collection,2
tomkins-cove-ny-history-collection?fbclid=IwAR1mZklAORKdP2dAy5fR6Ij6qR483zlkZrT4h5FG1EnobWL9mZ6JOQPhRQA,2
tomkins-cove-ny-history-collection?fbclid=IwAR1pvnis2EwVHCk4k_zqRYko7XjabLqdMEh9zX1ZqnvzERFHkPJXJn27OpU,2
town-ballston-community-library,2
town-henrietta-collection,2
town-volney-scrapbooks,2
truman-e-pomeroy-family-photographs,2
ualbany-university-archives,2
union-college-frank-santaro-postcard-collection,2
van-houtens-landing-oral-history-project,2
veterans-vocational-school-1946-1952,2
watertown-high-school-yearbooks-collection?fbclid=IwAR0DJFKqY9aDXGpAVlmvwg-eOJl3Q_kOKXunqWUhilWcekic1_4z5aqu9pA,2
Whaling-Museum-and-Education-Center,2
willard-asylum-scrapbooks,2
william-suydam-letters,2
woodstock-artists-association-and-museum-collection,2
wpa-fine-arts-projects-rochester,2
YWxiYW55LW&from=,2
1913-watervliet-flood?fbclid=IwAR3lb-Tob_37Y1c5ri7ao4XcLWlKndEhZysd16mJ9VEeBdbLRHiVSvGmcAU,1
1st-methodist-protestant-ch-b3,1
acha-postcard-collection,1
agricola-and-paysonian-yearbooks?fbclid=IwAR1lFlg6apkYC034m8x29FYpsuwT9Ijj6vsoT-rwIKHHJ7XVPB-rQ7okhQ0,1
alfred-university-new-york-state-college-ceramics,1
alfred-university-postcard-collection,1
allen-g-tripp-md-papers,1
Altamont-NY-History-Collection,1
american-legion-post-342,1
anna-e-wilcox-collection,1
antique-boat-museum,1
archacki-cartoons,1
architecture-livingston-county-ny,1
archives-holland-land-company&from=,1
archives-holland-land-company&from=http://m.facebook.com/,1
arthur-koweek-collection-hudson-urban-renewal?fbclid=IwAR0zPk8nTyYr1WHMdE2Z2gzsnOb4TKqa1ARQz5468dGa4pmyrdqQ32mOrXQ,1
ashokan-reservoir-lost-profit-testimonies,1
baker-cederberg-museum-and-archives-collection,1
baldwinsville-yearbook-collection?fbclid=IwAR06JDYcO-FC79x_Z7R7vpB8nnVophz6TBhuc1idURVQKq_9BLg9kqykXNA,1
baldwinsville-yearbook-collection?fbclid=IwAR0Cz6v2YHAlAiCkvBNB50FdSzYAPw7mrpiPZkgOTGSjnXxfbNSNjaWRayc,1
baldwinsville-yearbook-collection?fbclid=IwAR0JvJWHHUpBqIsQa_HzESoKtoZatlqXUHElYMFwpTDWtHKZgCURmVFXhEs,1
baldwinsville-yearbook-collection?fbclid=IwAR0kSIjRYc9CiZaNlpAwSPNZ0FT76vqfMS-WuR_ls3_EIvfsY6c4Xf5bxuE,1
baldwinsville-yearbook-collection?fbclid=IwAR0QRd7XRWiGTMHch-J_uWU6bF-95t29KRJ5Ud3qSKhfn1INCt8nHF9hizk,1
baldwinsville-yearbook-collection?fbclid=IwAR0UN93Rwb6nvuu4S4SNvJJWoHcpVJRpXf1Z5lZtKFwLDKzkG-xov9ZHg2Y,1
baldwinsville-yearbook-collection?fbclid=IwAR0XE4VMM_x67b7oNhN7S6nBQiHmLd5yE0yeK-2-e2y9q-n0LdG-YkwKQX8,1
baldwinsville-yearbook-collection?fbclid=IwAR0Z5VsYXxAtwohYG9ulUFqZHEyjkr-kLBPkZkjujEQ2XfloZabjCFk9sUs,1
baldwinsville-yearbook-collection?fbclid=IwAR1_KnBZD_SKwVoNnOzlbrYEHUkEn7ZGxH9bh0F3utTCAe3yJ1_C10A5RtE,1
baldwinsville-yearbook-collection?fbclid=IwAR11Tgcp8X5wFXUgD2CLeV2NYsQNSoJA_Z1Qx6Qckbz0LiCU7V8McLWURhI,1
baldwinsville-yearbook-collection?fbclid=IwAR156y-woFkC_N2bCLYqLI-qUc_Z63HjU89MCnUk9nwUE5tVIE0C4pFwp8I,1
baldwinsville-yearbook-collection?fbclid=IwAR15Vwxp6zKAu1ngNGobhtVzx0a8iLpBSkT__uq2ewC-3kTtI7wkQKokxos,1
baldwinsville-yearbook-collection?fbclid=IwAR1GH_dRJQuvIESieOem-ltOGBiK_88yF6SUWRv95C1GF9Tpny79Fhjd_5U,1
baldwinsville-yearbook-collection?fbclid=IwAR1lMp7QcnLkLq_DjtieaqTYJ0fHpysIW17PBZ3wIfwcxQ3dbJHcPTIK8Io,1
baldwinsville-yearbook-collection?fbclid=IwAR1qJE3NppYaU6U8T3GkiN-x8j9sD5VNJMiO264v-UrZSaUEwFyzoSqQJhk,1
baldwinsville-yearbook-collection?fbclid=IwAR1scafw-lfmKgx7RZojaes6yEBVyHDLBCGeAxzavB_aq-Z8b6_5TdoJXH4,1
baldwinsville-yearbook-collection?fbclid=IwAR1Uz7WefI4dJP2TfMYk1nBL0tDNHxSB_62ZPA_7_NZn7Zs_YecJDYlH_i4,1
baldwinsville-yearbook-collection?fbclid=IwAR23e4j14PqyKQLMPSNTA5gwuz6drnEGWIcdlTxmSk3VNPYP2Vh4KFgBONE,1
baldwinsville-yearbook-collection?fbclid=IwAR23Vvj5ybY0__HnbZMuJVgLWyR53klPtorpkLd8vCvj7CWo9uuGc25_-OE,1
baldwinsville-yearbook-collection?fbclid=IwAR24-WBJurEmLgH_J3BsBWDA7DrieERS2uOZGs7aIC9pqgOvU3Zizq6CQi4,1
baldwinsville-yearbook-collection?fbclid=IwAR2C6nHMFvjlh9Vh79HK_CJrf1oUSeyfWvuKN0pcpyz74oUTH_9QFdLpMNI,1
baldwinsville-yearbook-collection?fbclid=IwAR2DNUYV17mtKieqpQfjqbsflpp1ytbtFpR6jYsEvPReEi-eM1S9Hi2MBm8,1
baldwinsville-yearbook-collection?fbclid=IwAR2EGR-o_390jEiRDwtHhfnyablLp6RlaAH6mW7C6acF2RFfMAf6RX5wqks,1
baldwinsville-yearbook-collection?fbclid=IwAR2iS50EA-T2sM2zdFRkX0Ye3Fg9anXLvNyO4QINyaybLrEowsApev23nOg,1
baldwinsville-yearbook-collection?fbclid=IwAR2leKeA8UCihTCam_E5G6uiVGDTOmJ66s-vfJRuvTwNooMiD6VotoCT7-w,1
baldwinsville-yearbook-collection?fbclid=IwAR2mQy2KsIdMGmFlfybSrxoo7thk3-dFT7OsjSopJAen-HDkFTeKCMqZBew,1
baldwinsville-yearbook-collection?fbclid=IwAR2MVdueouGuWaG74XUjiyVfqPjn8qwlvoQOzEkK6hN2U_LAJsgNAuCHjwA,1
baldwinsville-yearbook-collection?fbclid=IwAR2QYvutouoWOBDDutdWB2T1fVnlh2FchoBUI9ToaYjeyXWIX12NDAmEhqs,1
baldwinsville-yearbook-collection?fbclid=IwAR2tOXiPYlYraUlnPGiNQOl64D6kjXbEkoOPvP5iZLFIAIG-T49sKtDg2PM,1
baldwinsville-yearbook-collection?fbclid=IwAR2tqHDVwvYHfNqllDuZLsmqAojO5octIyCKIHXcVWSXLjFBpuMKPNN4Ez0,1
baldwinsville-yearbook-collection?fbclid=IwAR2Ttkohms5wvtppXV-1p31PNDz4vX6Ayxd-hbJ1RrdW53e0hz-ifH8eW0M,1
baldwinsville-yearbook-collection?fbclid=IwAR2U7mxAnxNQDkd-4RwZTvtmiWqjYre01DoJJzHzFfo3NRpWkdQOjYFLuKg,1
baldwinsville-yearbook-collection?fbclid=IwAR3_Teb7QGq5Hpt_wbK-tU9YkWRT3xE_bu4eALSnGK2EoZnl6_kksyJwV2Y,1
baldwinsville-yearbook-collection?fbclid=IwAR36AUCLgiurZLnIcOCvJsJWRIwbJy_Xw_seLhkSN9ZzMOy1E52O2ckaqzE,1
baldwinsville-yearbook-collection?fbclid=IwAR39j3zR-3qlFqk0EEAnmRpo8__22YCDfe8ls76BSZWtIwIqFW8LhVBQ18s,1
baldwinsville-yearbook-collection?fbclid=IwAR3blXarfj8KFJZDx1nKQNh_qoSdXWT-by3YKyWghPLuZ3w_B2nZ49UgwFQ,1
baldwinsville-yearbook-collection?fbclid=IwAR3EjpOEqasM4lTdiYE55fWqgAR67I23ywK6VGdpzBxTOqGWM3BwO5S-ZMA,1
baldwinsville-yearbook-collection?fbclid=IwAR3nqAMsfizZKdpYykReRFz7vi0DdFSY6YspytaGZBIck-uzFecQMcVbRP4,1
baldwinsville-yearbook-collection?fbclid=IwAR3PmiVGjF9W8Bx-UzKyKr2PB1B9V3jJZfigFbxCFikuOro4i4OgGr1HH7g,1
baldwinsville-yearbook-collection?fbclid=IwAR3Y-PPpQ19mYYn4wn_NqlAg21L6PQvvamuS1Xfr74S1XcWqzrOmQicN20s,1
bard-college-architecture-past-and-present,1
bard-college-presidents,1
battenkill-inspired,1
belva-lockwood-manuscript-collection,1
bentley-snow-crystal-collection?fbclid=IwAR029yopmCGAzYFPpXBYqWc8ohTZK09YXSClKM5vMsSWQ9nNMAqidxyGmLs,1
bethlehem-public-library?fbclid=IwAR0lTC-u42NEJkMEYdUwMrwW5esn7JxO1gQpnd-S-DcuCFvMf9RgfmrEfQo,1
bethlehem-public-library?fbclid=IwAR0yuZovIJ7a4bBJSn6ejE0c5joUl-nKgoUu0qsQbhgBSBISeldT1cAbtAw,1
bethlehem-public-library?fbclid=IwAR14vMYdK9dYP_SGnVZaEm2rUAkZoyn5AeJnc4YiG5lkUo7LqzAbqmoOHJA,1
bethlehem-public-library?fbclid=IwAR1BGwwx0TIZ-V4rBvFlRDIjn1r-W38X3sV3Qbg-MOsXpNkc_X6PIofksDc,1
bob-knight-postcard-collection?fbclid=IwAR2jjUtWJkv7M4ew9mGHGpmdNQqFmLPfPcvezXfODaTRy8Ju215iSKYrcMM,1
bob-knight-postcard-collection?fbclid=IwAR3-mGhPBoT82bJVb3MX7T2kHkby2VVzOYVM8Vd0W5aPxGaZ5FLJevp25tc,1
brentwood-pen-and-ink-drawings,1
brockport-village-glass-plate-negatives,1
broome-county-public-library,1
buffalo-city-directories?fbclid=IwAR0ggCnI9Q3nKriDvv6XtSMNk-l-DNV4N0fBslWQROijcc6BrLMxjUle_Ug,1
buffalo-city-directories?fbclid=IwAR3ckhHhGYuBOHsI0K8OomNMBq_edsAJuUJlCETFX8Kqp2r_RWah0dNr9CA,1
buffalo-express&from=,1
buffalo-ku-klux-klan-membership-list?fbclid=IwAR3JeCZgUhd3eysVpvn5fW4gGUn576bNlXC0lDwT2h8wyCiSzjqsJpuHwHY,1
buffalo-ku-klux-klan-membership-list?fbclid=IwAR3LIT_FJL3iPeCKiEh67ZQbdyn4xHE8QO_KD3FwZRtG4LsMye6Kqb-piI8,1
canisius-college-coaches-and-sports,1
capital-district-library-council,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR09Qu09wtT0nUcCqgXbMJv3lp6rfT3ike2wjJXZYnOhH1jDgCxtYd_EIFU,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR1BAlT8hMqlhwnlp87xcMbLXZVWTuEsrQFlmyKnrNhDZ37ENSMBxlmbock,1
center-photography-woodstock-collection,1
central-square-oral-history-collection,1
cephas-breed-md-papers,1
charles-sylvester-piersaull-photographs,1
chautauqua-cattaraugus-library-system-lakewood-memorial-library,1
Chemung-County-Historical-Society,1
chester-historical-society-collection,1
childrens-miracle-network,1
church-buildings,1
clark-rice-photography-collection,1
clarkson-family-photographs-collection,1
clarkson-ice-carnival-photographs,1
clarkson-miscellaneous-collection,1
clarkson-university-postcards-collection,1
clarksonian-yearbooks-collection?fbclid=IwAR3XzYACCHnrguXInGtWqXLtnGSz8FRHPySYOvwbriRxoQIqOuaWkwu2tV0,1
cloudsplitter?fbclid=IwAR1KGO-9SI7hcNF3KSPDEpuX6ATzoDQA26_Aa96siuTbW8-A-NlApTiJFqQ,1
clrc-archives,1
collection_type/books,1
collection_type/correspondence,1
collection_type/photographs-correspondence,1
collection_type/photographs?search_api_views_fulltext=buffalo,1
collection_type/photographs?search_api_views_fulltext=elevated+railroads,1
collection_type/photographs?search_api_views_fulltext=Jones+beach,1
collection_type/photographs?search_api_views_fulltext=Norvin+H+Green,1
collection_type/postcards?search_api_views_fulltext=,1
collection_type/yearbooks?fbclid=IwAR2BA83zSJjOs1Nrxt44f0aor99e1bcAS9HivREy6EVBDNlnHsku4gFKJO4,1
collection_type/yearbooks?search_api_views_fulltext=desales,1
collection_type/yearbooks?search_api_views_fulltext=geneva,1
collection_type/yearbooks?search_api_views_fulltext=Grimshaw,1
collection_type/yearbooks?search_api_views_fulltext=Lake+Placid&=Go,1
collection_type/yearbooks?search_api_views_fulltext=Lake+Placid+NY&=Go,1
collection_type/yearbooks?search_api_views_fulltext=premo,1
collection_type/yearbooks?search_api_views_fulltext=the+genesean,1
collection_type/yearbooks/field_alpha_sort/C,1
collection_type/yearbooks/field_alpha_sort/F,1
collection_type/yearbooks/field_alpha_sort/G,1
collection_type/yearbooks/field_alpha_sort/M?fbclid=IwAR2BA83zSJjOs1Nrxt44f0aor99e1bcAS9HivREy6EVBDNlnHsku4gFKJO4,1
collection_type/yearbooks/field_alpha_sort/M?search_api_views_fulltext=clifton-fine,1
collection_type/yearbooks/field_alpha_sort/O,1
collection_type/yearbooks/field_alpha_sort/U,1
collection_type/yearbooks/nyh_topic/people,1
collection_type/yearbooks/nyh_topic/people?page=1,1
collection_type/yearbooks/time_period/1970?search_api_views_fulltext=Liverpool high school,1
collection_type/yearbooks/time_period/1970?search_api_views_fulltext=Liverpool+high+school,1
collection_type/yearbooks/time_period/1980,1
collection_type/yearbooks/time_period/1980?search_api_views_fulltext=North+Syracuse+High+School+1982,1
college-saint-rose-archives-early-csr-history,1
college-saint-rose-archives-map-collection,1
commencement,1
commercial-streets-albany-new-york,1
county-atlas-sullivan-new-york,1
cradle-aviation-museum?fbclid=IwAR0CvUt9SUNOlRYh8OMqw2VOZCW-ZA-vuMut2M0qaDPsGSNv9K_2_CNqLrQ,1
cradle-aviation-museum?fbclid=IwAR0ppzz-zRdSQFh_wvWosgInC5KqyKMAx8V7XOM1An0lqRoVb2RCoWVfiZU,1
cradle-aviation-museum?fbclid=IwAR0Z_BPkydnQHD70Z6CVs5UNXdvi_KzEa5falQKs6LT0pWqUvflYFVl52m8,1
cradle-aviation-museum?fbclid=IwAR1gvn12B1iaS2HxNlmaOVvVxfp-JR9JVP8_SewlH2VadNURm7ERqU2OTlQ,1
cradle-aviation-museum?fbclid=IwAR1nRpTkwLfaY3oAL6HHyqd6lzh-1VgIrQ5bUFdXrUdWWthGdZpypYKKo14,1
cradle-aviation-museum?fbclid=IwAR1YVZZfCyjnuS2ZMn6u1vwC8ZFaU_mkad1WKF_JpLs05YYBjrIn5yZ7OmM,1
cradle-aviation-museum?fbclid=IwAR1Z9uKSKuZruT8re6wm5l_JSQVI9FC0mLt9m0mCly--bb9m7PsVzfpQvqI,1
cradle-aviation-museum?fbclid=IwAR2cQ12SSs6TGasOyhwK8r61iRLrXJiTV3g-PaMBL0lTlCkMHbxrxQO8G_o,1
cradle-aviation-museum?fbclid=IwAR2FKkgizEfuwR5h41a0H7q2iV7EpbUoanfQDqzcZ0soPsMaIr8pkDVJ3YE,1
cradle-aviation-museum?fbclid=IwAR2lgBSWQg3cxK_rTJq6uExFJZXuZQgrUjFmVux372yhIDjfXkRArNipipo,1
cradle-aviation-museum?fbclid=IwAR2xgpBnWzJybgHgUuYYTxTBDeaHzf8ZOrWfwb_a9ICceMWrE-JRC_bEK-E,1
cradle-aviation-museum?fbclid=IwAR2y5uzMiyt2XCykAU0LAQG9lpaMt0hVh86MnEa0L10iag6abZYGmh5q4eY,1
cradle-aviation-museum?fbclid=IwAR3-f9oCWT_EROGKvEALAyIKIhK2oJCwO8Po2-mvAMsJEVokFPC8AKioypw,1
cradle-aviation-museum?fbclid=IwAR38axGe5stSa1VnXEdKIcBbUPVxRn-xipzfJGTEZ1vc79C2xaNXb8YZoAY,1
cradle-aviation-museum?fbclid=IwAR3sY-Hz_5uGbMlKq4lq1wQccHZtTab4LMDyIqLeT3VDLunplJwLiSQns5E,1
cradle-aviation-museum?fbclid=IwAR3vNkGNjCJVNcCpAS9uhipI3azFANZnwQevoaNWuisa_tw8XeN_VkbTnBU,1
cradle-aviation-museum?fbclid=IwAR3XeOrTlvj-sG_9extkOebHt3kVePyPG7T6WDQLHqXSiXWY-0WaB3GoXZI,1
cranberry-lake-yearbooks,1
crandall-public-library?fbclid=IwAR0SbPQsnuxq_uVQXGUjqyAqcP4M7aZn79QOPbCHuSACfPj_G3P6uoCOces,1
crandall-public-library?fbclid=IwAR0xQDwWAHvO3SsecuUMxiW69wNw5SPGVGlmtDnhugBxkr0P5oq5u744SrA,1
crandall-public-library?fbclid=IwAR1nZNCTOebjIgCSoM3O27H5f7ng-9AM-u50bz_Vl7nbGooKY16DFM8IhhA,1
crandall-public-library?fbclid=IwAR1QlAJDQXK0Xq0lKpH0SMrkjUgalekvGYJJjmzMdCqj7EZSLTwzZnJrQoQ,1
crandall-public-library?fbclid=IwAR30zFJQoOF-yOs7wPg1THfQkM9pLBO5RrQxGdmXrKUTH196-8eW9vC9T5M,1
crandall-public-library?fbclid=IwAR3BOApjmEBnPu28NkeV1HIPXL7TzAe3X5blKdAuO6Jl_NRZqhxUpMWgFZk,1
crandall-public-library?fbclid=IwAR3h2AB5rdOgaOM-qKE-aPGVYYi98LRa7BgZUss13pLh_WSAImBqF3rZ5WY,1
crandall-public-library?fbclid=IwAR3TJo-_Ba7go5NQWPkUcszPh_7J_bGOGC0O4kJG9VpdfzvwOpiIMT-JvBQ,1
crawford-collection?fbclid=IwAR1ydPAuy4Gpf5Tnrb3gKwCxKeJ2XRV3ulP5-B6n2dQ1nkRWNUOFWYnE-K0,1
daniel-dumych-collection,1
daredevils-niagara&from=http://m.facebook.com/,1
dewitt-community-library-history-collection,1
Donnan-Farm-Galway-NY,1
dr-austin-flint-collection,1
early-canastota-business-collection,1
edwards-knox-yearbooks-collection&from=,1
ellis-hospital-collection?fbclid=IwAR2di9DcGPAodHJRXiZ1tdFFwnZhqIPA6QF9xFEeMXUFoTbDUPpub2G2OLY,1
elsie-gutchess-great-women-usa-collection,1
emily-howland-papers.&from=,1
eric-lindsay-memorial-postcard-collection,1
Farmingdale-Historical-Collection,1
farmingdale-state-college-thomas-d-greenley-library?fbclid=IwAR0z3oZocATK7Rr1Go9Q6gt7Mm1p8JPVWAx0OgK_buBA6M0XQwFh5S_DFnw,1
fay-scrapbooks,1
fayetteville-free-library-postcard-collection,1
fayetteville-free-library?fbclid=IwAR3aG6xzZsCRoqI1ziYN3hR9I-q2VcyetbT4fDSC2r4KdcRWxRFxqEusqEE,1
fayetteville-free-library?fbclid=IwAR3rLH4zGBRF3WqLBWt7Xbp1YWjUsf8LPDEFiaSB2PM1tb6BWd77y7KACyo,1
ferris-meigs-logging-photograph-collection,1
field_alpha_sort/1?search_api_views_fulltext=1972,1
field_alpha_sort/1?search_api_views_fulltext=1972+enticey,1
field_alpha_sort/A?search_api_views_fulltext=&page=1,1
field_alpha_sort/A?search_api_views_fulltext=Albany+high+school+,1
field_alpha_sort/A?search_api_views_fulltext=buffalo,1
field_alpha_sort/A?search_api_views_fulltext=guilderland,1
field_alpha_sort/A?search_api_views_fulltext=hungerford,1
field_alpha_sort/A?search_api_views_fulltext=hungertford,1
field_alpha_sort/A?search_api_views_fulltext=knowersville,1
field_alpha_sort/A?search_api_views_fulltext=Plattekill+Ostrander+House,1
field_alpha_sort/A?search_api_views_fulltext=tawasentha,1
field_alpha_sort/B?search_api_views_fulltext=Archival+news,1
"field_alpha_sort/B?search_api_views_fulltext=Baldwin,+L.I.,+New+York",1
field_alpha_sort/B?search_api_views_fulltext=beau,1
field_alpha_sort/B?search_api_views_fulltext=beaumont,1
field_alpha_sort/B?search_api_views_fulltext=Brockway+Motor,1
field_alpha_sort/B?search_api_views_fulltext=buffalo,1
field_alpha_sort/B?search_api_views_fulltext=buffalo&page=1,1
field_alpha_sort/B?search_api_views_fulltext=Buffalo&page=1,1
field_alpha_sort/C?search_api_views_fulltext=aviation,1
field_alpha_sort/C?search_api_views_fulltext=avoatopm,1
field_alpha_sort/C?search_api_views_fulltext=cohoes,1
field_alpha_sort/C?search_api_views_fulltext=mother+cabrini,1
field_alpha_sort/C?search_api_views_fulltext=schodack,1
field_alpha_sort/C?search_api_views_fulltext=westfield,1
field_alpha_sort/C/collection_type/photographs-correspondence,1
field_alpha_sort/C/collection_type/photographs-correspondence?search_api_views_fulltext=flood,1
field_alpha_sort/C/nyh_topic/transportation,1
field_alpha_sort/C/time_period/1850,1
field_alpha_sort/E?search_api_views_fulltext=EFA,1
field_alpha_sort/E?search_api_views_fulltext=Elmira,1
field_alpha_sort/E?search_api_views_fulltext=epidemics,1
field_alpha_sort/E?search_api_views_fulltext=jewish,1
field_alpha_sort/E?search_api_views_fulltext=Steele,1
field_alpha_sort/E?search_api_views_fulltext=Torch,1
field_alpha_sort/G?search_api_views_fulltext=,1
field_alpha_sort/G?search_api_views_fulltext=&page=2,1
field_alpha_sort/G?search_api_views_fulltext=&page=3,1
field_alpha_sort/G?search_api_views_fulltext=&page=4,1
field_alpha_sort/G?search_api_views_fulltext=&page=5,1
field_alpha_sort/G/nyh_topic/arts-entertainment,1
field_alpha_sort/G/nyh_topic/business-industry,1
field_alpha_sort/G/nyh_topic/business-industry?page=1,1
field_alpha_sort/G/nyh_topic/business-industry?page=2,1
field_alpha_sort/G/nyh_topic/business-industry?page=3,1
field_alpha_sort/H?search_api_views_fulltext=harlem+hellfighters,1
field_alpha_sort/H?search_api_views_fulltext=Holland,1
field_alpha_sort/H?search_api_views_fulltext=Hudson+Valley&=Go,1
field_alpha_sort/J?search_api_views_fulltext=greene,1
field_alpha_sort/J?search_api_views_fulltext=james+lardner+papers,1
field_alpha_sort/J/time_period/1810,1
field_alpha_sort/J/time_period/1930,1
field_alpha_sort/L?page=9,1
field_alpha_sort/L?search_api_views_fulltext=liverpool&=Go,1
field_alpha_sort/L?search_api_views_fulltext=liverpool+library&=Go,1
field_alpha_sort/L?search_api_views_fulltext=Lockport+locks,1
field_alpha_sort/L/collection_type/yearbooks,1
"field_alpha_sort/M?search_api_views_fulltext=macedon,ny",1
field_alpha_sort/M?search_api_views_fulltext=Manlius+ny,1
field_alpha_sort/M?search_api_views_fulltext=maps,1
field_alpha_sort/M?search_api_views_fulltext=montgomery+place,1
field_alpha_sort/M?search_api_views_fulltext=new+york+city+maps,1
field_alpha_sort/M?search_api_views_fulltext=yearbooks,1
field_alpha_sort/M/nyh_topic/business-industry,1
field_alpha_sort/M/nyh_topic/business-industry?page=1,1
field_alpha_sort/N?search_api_views_fulltext=annie+edson+taylor,1
field_alpha_sort/N?search_api_views_fulltext=civil+war,1
field_alpha_sort/N?search_api_views_fulltext=daredevil,1
field_alpha_sort/N?search_api_views_fulltext=nyack,1
field_alpha_sort/N/collection_type/yearbooks,1
field_alpha_sort/O?search_api_views_fulltext=herkimer,1
field_alpha_sort/O?search_api_views_fulltext=ogdensburg,1
field_alpha_sort/O?search_api_views_fulltext=oneida,1
field_alpha_sort/O?search_api_views_fulltext=oswego+historical,1
field_alpha_sort/O?search_api_views_fulltext=utica,1
field_alpha_sort/O?search_api_views_fulltext=whitestown,1
field_alpha_sort/O/nyh_topic/ethnic-groups,1
field_alpha_sort/P?search_api_views_fulltext=Chautauqua+county,1
field_alpha_sort/P?search_api_views_fulltext=Patterson,1
field_alpha_sort/P?search_api_views_fulltext=potsdam,1
field_alpha_sort/P?search_api_views_fulltext=potsdam&page=1,1
field_alpha_sort/P?search_api_views_fulltext=Yearbooks,1
field_alpha_sort/P/collection_type/yearbooks?search_api_views_fulltext=potsdam,1
field_alpha_sort/P/collection_type/yearbooks?search_api_views_fulltext=suny,1
field_alpha_sort/R?search_api_views_fulltext=retsof,1
field_alpha_sort/R?search_api_views_fulltext=rit,1
field_alpha_sort/R?search_api_views_fulltext=Rockville+Centre,1
field_alpha_sort/R/time_period/1790,1
field_alpha_sort/S?search_api_views_fulltext=broome,1
field_alpha_sort/S?search_api_views_fulltext=hurley,1
field_alpha_sort/S?search_api_views_fulltext=saratoga,1
"field_alpha_sort/S?search_api_views_fulltext=Somers,+ny",1
field_alpha_sort/S?search_api_views_fulltext=St+Lawrence+lewis,1
field_alpha_sort/S?search_api_views_fulltext=staatsburg,1
field_alpha_sort/S?search_api_views_fulltext=state+hospital,1
field_alpha_sort/S?search_api_views_fulltext=Sweetland,1
field_alpha_sort/S/nyh_topic/environment-nature,1
field_alpha_sort/T?search_api_views_fulltext=east+aurora,1
field_alpha_sort/W?search_api_views_fulltext=early+dutch+families,1
field_alpha_sort/W?search_api_views_fulltext=sleepy+hollow,1
field_alpha_sort/W?search_api_views_fulltext=tarrytown,1
field_alpha_sort/W?search_api_views_fulltext=ward+manor+gatehouse,1
field_alpha_sort/W?search_api_views_fulltext=westchester,1
field_alpha_sort/W?search_api_views_fulltext=wing,1
field_alpha_sort/W/collection_type/yearbooks,1
field_alpha_sort/W/nyh_topic/agriculture,1
field_alpha_sort/Z?search_api_views_fulltext=The+Hoe+Estate,1
field_alpha_sort/Z?search_api_views_fulltext=The+How+Estate,1
field_alpha_sort/Z/nyh_topic/people,1
field_alpha_sort/Z/nyh_topic/people?search_api_views_fulltext=Palmatier,1
finger-lakes-community-college,1
floods-chemung-county,1
floral-fete-collection,1
folk-art-and-artist-collection?fbclid=IwAR0JXhjrH4Prem4s3FKhTxmHTlWXHoj0ko699IFvsewCEq2H0JIcQYsKCQA,1
folk-art-and-artist-collection?fbclid=IwAR0pBmzt2_tZmgYRdfSfejiwgYa3rOylL4Squ_Hmi9zzDTKWTTLpD63XLVU,1
folk-art-and-artist-collection?fbclid=IwAR0tgYljitgzQo6I8aYzHEHVT7iw8_t_U4Rx767EgnSAtI6e6CnRBeUDghM,1
folk-art-and-artist-collection?fbclid=IwAR25s_i7_FsN04KApfzVcYG-rLu3_V95n1wrt-uFujnqM79fWr7QU3u3RYs,1
folk-art-and-artist-collection?fbclid=IwAR2bmkfteebUWLa7-WJtDb7K311TsPBCbkmS9mOURNxdD4mjgwooUTe_5Jw,1
folk-art-and-artist-collection?fbclid=IwAR2mq4EMxKGw8LEjAmI1R4Mw6V_WSTdFOTLejytNL5oN4BScviSdqFLcAoI,1
folk-art-and-artist-collection?fbclid=IwAR35DlGu9OuQnKYEfJCdD4pwEGv-Cm7mYYlpggy047AVxrVrl0vfcg8Yb8c,1
folk-art-and-artist-collection?fbclid=IwAR3IFL0cLZXe4r-bc-QSjdxVEVypELdnxO6ojUu4DPc01-3aDyudsKanBSU,1
folk-art-and-artist-collection?fbclid=IwAR3Kzjl4b3K1ZQsWanir_Rx-s8zpfPDyLuji1viwRe0c7kIygU-5x6HO-Rg,1
forsyth-family-collection,1
fort-orange-collection,1
franklin-county-historical-and-museum-society,1
frederick-douglass-paper?fbclid=IwAR1Fir-Z7wyD6AFCZxpCMFfyJHFHFUSpmNlr9mYHLRIHDrktn3wQtMehncs,1
freeport-memorial-library-board-minutes,1
genesee-valley-town-and-country-collection,1
George-F-Johnson-Memorial-Library,1
george-n-hemmer-md-papers,1
Gill-Room-Postcard-Collection-Greenwich-NY,1
Gloversville-Library-NY,1
gloversville-public-library,1
gold-coast-historic-photographs,1
grace-cogswell-photograph-collection,1
greenwich-free-library,1
grove-sheldon-gilbert-portraits,1
half-hollow-hills-library-history,1
hartwick-college-stevens-german-library,1
hasbroucks-locust-lawn,1
heermance-memorial-library-digital-collection,1
Henrietta-Public-Library,1
