p16694coll86,531
p16694coll87,28
p16694coll88,15
p16694coll89,187
p16694coll9,315
p16694coll90,4181
p16694coll91,159
p16694coll94,36
p16694coll95,3
p16694coll96,439
p16694coll98,482
p16694coll99,288
p17042coll3,739
p261501co1l12,336
p261501coll7,68
p261501coll8,22
p274401coll1,496
p277601coll11,15
p277601coll2,57
p277601coll3,825
p277601coll4,105
p277601coll5,1133
p277601coll7,3484
p277601coll8,29
p4020coll5,203
paulsmiths,3265
pchc,1215
pchs,12
phs,123
pipc,998
ppm,127
qc,41
qcgslis,24
qcgslis_f06,221
quitman,7
R6A001,2197
rcich,35
rhs,306
rvha,60
salfree,25
sccc,69
schmuse,819
scpl,767
senatehouse,93
shs,318
siena,209
slcha,264
slfl,118
sllboces,504070
spl,66
srl,17
srmtenv,16
srr_ecm,1096
srr_enhs,179
srr_ham,184
srr_hpfl,18
srr_lfpl,13
srr_mundy,14
srr_ocpl,807
srr_oneida,19832
srr_rshs,55
srr_sghs,144
srr_skanhis,488
srr_skanlib,3
srr_sph,43
srr_sulaw,60
srr_tromp,51
srr_utica,5523
ssphv,2
sspl,166
stlawu,9641
strose,161
sunynp,3918
sunyoswego,19408
sunypotsdam,12705
sunyup01,456
supl,13792
tim,91
tobcl,475
townofhen,1
tpl,4540
tps,54
troypl,11
tsc,128
tupper,19972
uccc,9
uchs,585
vassar,130
vbmc,346
VHB001,1617
VHB011,30209
volney,38
VRT,52
VTP003,4837
VTP005,1235
VVN001,428
VX4,1376
VXU,737
VXU001,1858
VXU005,1658
wat,52325
wilderstein,58
XFM001,3494
xfr,6
xgy,108
YBM002,19
YJA,24
YJJ,65
ykh,4
yu,57
ZBM,192
ZCQ001,234
